Time Difference,user.screen_name
0 days 00:39:15.000000000,jacksonmahorney
0 days 00:39:21.000000000,nickmoore_04
0 days 00:39:32.000000000,nate4clark
0 days 00:39:40.000000000,laxer1215
0 days 00:39:41.000000000,jason_jacobs11
0 days 00:39:48.000000000,CarlyJade09
0 days 00:39:49.000000000,dljordaneku
0 days 00:39:51.000000000,allie10244
0 days 00:40:16.000000000,TaylorJay3
0 days 00:40:36.000000000,steinz11
0 days 00:41:11.000000000,addiquintilian
0 days 00:41:58.000000000,SavannahGeier
0 days 00:42:05.000000000,ZaneReeb
0 days 00:42:25.000000000,trevorhouse3
0 days 00:42:40.000000000,ChrisCpieper1
0 days 00:42:40.000000000,QuAkron
0 days 00:42:46.000000000,kt_whitehead
0 days 00:42:59.000000000,bdub_buckley
0 days 00:43:08.000000000,Austinlange9
0 days 00:43:16.000000000,fitchjr1
0 days 00:43:20.000000000,chasefain22
0 days 00:43:23.000000000,blakemiller_10
0 days 00:43:35.000000000,TheTimRogers
0 days 00:44:18.000000000,rizzy_roth9
0 days 00:44:31.000000000,friedssports
0 days 00:44:53.000000000,em_turner13
0 days 00:46:01.000000000,suckerdj
0 days 00:46:29.000000000,therealTK11
0 days 00:47:05.000000000,erin_paige12
0 days 00:47:47.000000000,BMayKY
0 days 00:48:13.000000000,RohlfsDylan
0 days 00:48:16.000000000,thejousky
0 days 00:48:48.000000000,lswartzel
0 days 00:49:00.000000000,Arrrgh2001
0 days 00:49:44.000000000,NathanCarr46
0 days 00:49:56.000000000,BigFourInsider
0 days 00:50:35.000000000,SaraRunsShit
0 days 00:50:37.000000000,caitlinadams51
0 days 00:50:41.000000000,JacobSmith2pt
0 days 00:50:49.000000000,rudolphmatt
0 days 00:51:07.000000000,Antawn_Salinas
0 days 00:51:12.000000000,rickybchevy
0 days 00:51:22.000000000,bruizer589
0 days 00:51:26.000000000,coopercoach
0 days 00:51:40.000000000,NickLisena
0 days 00:52:39.000000000,RyanDoyle623
0 days 00:52:42.000000000,TurnerTanner
0 days 00:53:35.000000000,S_Su11y
0 days 00:54:47.000000000,andylynch44
0 days 00:54:52.000000000,tatemstate
0 days 00:55:04.000000000,Jordan3White
0 days 00:55:34.000000000,CNance98
0 days 00:56:10.000000000,MichaelDroel
0 days 00:56:19.000000000,kharty1
0 days 00:56:55.000000000,JTom_7
0 days 00:57:35.000000000,K8TFoster
0 days 00:57:56.000000000,Rage917
0 days 00:58:30.000000000,Collin_53
0 days 00:59:13.000000000,maddoggisme
0 days 00:59:23.000000000,_notianmccarthy
0 days 00:59:34.000000000,zj_brake12
0 days 00:59:47.000000000,Davis05_30
0 days 01:01:25.000000000,MrCards007
0 days 01:01:38.000000000,kevinmaltzy15
0 days 01:02:52.000000000,TimArcher1966
0 days 01:02:56.000000000,c_clark09
0 days 01:02:59.000000000,toucaphiI
0 days 01:03:34.000000000,dirtydyer1320
0 days 01:04:21.000000000,PeteBradleyJr
0 days 01:04:41.000000000,DaveyyDizzle
0 days 01:04:48.000000000,JwOrr
0 days 01:05:04.000000000,Jenkins_Alex
0 days 01:06:40.000000000,ImaCleverBoy
0 days 01:07:22.000000000,plan300
0 days 01:07:55.000000000,MrSethHarvey
0 days 01:08:11.000000000,nluecke0
0 days 01:08:35.000000000,ggunther1
0 days 01:09:10.000000000,RobBrehm
0 days 01:09:27.000000000,CMizzell
0 days 01:09:55.000000000,pksteinberg
0 days 01:11:02.000000000,NicoleTourikian
0 days 01:11:13.000000000,TheDirtyMike94
0 days 01:11:18.000000000,Bsteven17
0 days 01:11:29.000000000,aNDy_4242
0 days 01:11:47.000000000,BruceMoreaux
0 days 01:11:48.000000000,bryannadeaton69
0 days 01:11:52.000000000,GreekDonkey
0 days 01:12:07.000000000,TobyRumple51
0 days 01:12:08.000000000,brigitrose42
0 days 01:12:16.000000000,speedsoftball
0 days 01:12:39.000000000,RogerA14
0 days 01:12:40.000000000,jp_dsp981
0 days 01:13:24.000000000,bigcat4453
0 days 01:13:25.000000000,jessieee_bbb
0 days 01:14:26.000000000,Scraggs2433
0 days 01:14:52.000000000,PuthoffSam
0 days 01:15:04.000000000,chris77willis
0 days 01:15:14.000000000,Fiercev
0 days 01:15:37.000000000,turpin198
0 days 01:15:47.000000000,brookeee_reneee
0 days 01:16:02.000000000,BradFowler11
0 days 01:17:52.000000000,TealsMarket
0 days 01:18:31.000000000,Born2bBertha
0 days 01:18:44.000000000,norty83_jeff
0 days 01:19:44.000000000,BlessedByTwins
0 days 01:19:48.000000000,pacificplum
0 days 01:20:42.000000000,NormC61
0 days 01:20:59.000000000,Redsfan5519
0 days 01:21:03.000000000,lexiemarie06
0 days 01:21:08.000000000,Jim_Bachman
0 days 01:21:18.000000000,treyhensley
0 days 01:21:21.000000000,ztrain21
0 days 01:21:57.000000000,kay_antoinette
0 days 01:23:10.000000000,NoGoodNames1996
0 days 01:24:13.000000000,Kaertos
0 days 01:24:57.000000000,SteuSteele
0 days 01:25:55.000000000,apssims3
0 days 01:26:08.000000000,lisadbenz
0 days 01:27:03.000000000,theDash57
0 days 01:27:03.000000000,ratt68UK
0 days 01:27:20.000000000,ShaneRose14
0 days 01:28:28.000000000,itscamilefker
0 days 01:29:59.000000000,schweep
0 days 01:30:05.000000000,Ryan_Woods14
0 days 01:30:12.000000000,GemGemFairy08
0 days 01:30:21.000000000,Chesshnuts
0 days 01:30:32.000000000,lexisponseller
0 days 01:30:40.000000000,m_bastin13
0 days 01:30:46.000000000,grt1194
0 days 01:31:15.000000000,bobbym886
0 days 01:31:45.000000000,david_volmer
0 days 01:31:46.000000000,mattbb97
0 days 01:32:53.000000000,jennzahling
0 days 01:33:37.000000000,Cambalambam
0 days 01:34:08.000000000,RudytJr13
0 days 01:34:29.000000000,NickAbner
0 days 01:35:25.000000000,audrabegley
0 days 01:35:28.000000000,thorrfinn
0 days 01:35:28.000000000,AndrewxMcGrady
0 days 01:35:51.000000000,S1hopkins
0 days 01:36:16.000000000,UK_Fan_22
0 days 01:36:45.000000000,JamesPugh1999
0 days 01:37:33.000000000,DerrickJewell15
0 days 01:37:34.000000000,znoll36
0 days 01:37:42.000000000,kristin_niicole
0 days 01:37:46.000000000,bnabuckeye1
0 days 01:38:54.000000000,sweet_cheerios
0 days 01:39:33.000000000,bucksfan4716
0 days 01:41:28.000000000,kellybuescher09
0 days 01:42:45.000000000,jannabanana79
0 days 01:43:31.000000000,RealTylerDotson
0 days 01:43:46.000000000,50calvy
0 days 01:43:46.000000000,Barrett_Cohen
0 days 01:44:21.000000000,heibyseabee
0 days 01:45:55.000000000,wbanderson
0 days 01:49:13.000000000,LookltsSkyler
0 days 01:49:16.000000000,dylansh99
0 days 01:49:38.000000000,RachelManning3
0 days 01:49:58.000000000,ekvansanten
0 days 01:50:09.000000000,purplegiraffe14
0 days 01:50:10.000000000,kelana816
0 days 01:50:14.000000000,Griffa11
0 days 01:50:21.000000000,DevinMeyer_3
0 days 01:50:21.000000000,TracyMcBradey
0 days 01:50:30.000000000,OGG14_
0 days 01:50:59.000000000,Tedesch401
0 days 01:51:02.000000000,west14eric
0 days 01:51:03.000000000,Raiderguy8
0 days 01:51:08.000000000,yohan867
0 days 01:51:40.000000000,masonm1234
0 days 01:51:47.000000000,BigM_78
0 days 01:52:46.000000000,t_rav57
0 days 01:52:59.000000000,xSweetness450
0 days 01:53:05.000000000,Gerdingt19
0 days 01:53:09.000000000,sy101z
0 days 01:53:15.000000000,CAFleming419
0 days 01:53:38.000000000,kyle_vanover
0 days 01:54:00.000000000,leftycurse
0 days 01:54:01.000000000,Mneidhardt02
0 days 01:54:15.000000000,GregHotopp
0 days 01:54:17.000000000,The513_
0 days 01:54:50.000000000,TrinaAngele
0 days 01:54:50.000000000,redsxrdude
0 days 01:55:37.000000000,WC_Coach_Treon
0 days 01:55:52.000000000,Drummingmatt24
0 days 01:56:12.000000000,Enewman2554
0 days 01:56:13.000000000,PCHSstucouncil
0 days 01:56:21.000000000,_Miss_Daisy
0 days 01:57:05.000000000,librariman
0 days 01:57:29.000000000,caitlinkamer
0 days 01:58:09.000000000,bball3n
0 days 01:58:41.000000000,TheDaniel_L
0 days 01:59:43.000000000,Blake_8_Taylor
0 days 02:00:30.000000000,DerickSmith91
0 days 02:00:36.000000000,DanScottShow
0 days 02:00:36.000000000,ZachDocter5
0 days 02:01:09.000000000,kayyybeee10
0 days 02:01:18.000000000,SueLou25
0 days 02:01:29.000000000,Baby2isHere
0 days 02:02:10.000000000,merch3014
0 days 02:02:46.000000000,BethkazV
0 days 02:02:47.000000000,sqzplay
0 days 02:02:48.000000000,TylerWTVO
0 days 02:03:08.000000000,mikey_0917
0 days 02:04:26.000000000,bonk102
0 days 02:07:22.000000000,nick_renda
0 days 02:08:49.000000000,Spennifer
0 days 02:09:23.000000000,nickknuckles012
0 days 02:09:57.000000000,Mockingjaygrl_7
0 days 02:10:08.000000000,Jellywhite13
0 days 02:10:48.000000000,TommcWV
0 days 02:11:22.000000000,louisa_wolt
0 days 02:12:02.000000000,Parzival_99
0 days 02:13:35.000000000,seattle_wayne
0 days 02:14:30.000000000,JacobGilreath
0 days 02:15:11.000000000,quinnzigg
0 days 02:15:38.000000000,nswaney12
0 days 02:15:53.000000000,MzBeeBeeTweets
0 days 02:16:02.000000000,Nolan_Rodman
0 days 02:16:33.000000000,bambam_itscam
0 days 02:16:35.000000000,LukeGorm
0 days 02:16:45.000000000,robkleemeier
0 days 02:18:41.000000000,SeanFuson18
0 days 02:21:00.000000000,BDazzTweets
0 days 02:21:04.000000000,tubagoalie
0 days 02:21:11.000000000,daniel_sewak
0 days 02:21:36.000000000,Doolin26
0 days 02:23:53.000000000,ShadowAsylum89
0 days 02:24:53.000000000,Terry758
0 days 02:25:31.000000000,hazmatt55
0 days 02:25:34.000000000,RobBoyles1418
0 days 02:26:11.000000000,JoeySOAD
0 days 02:26:30.000000000,jasonmyers72
0 days 02:27:33.000000000,heylauraa
0 days 02:28:37.000000000,kyndalsmith1985
0 days 02:28:44.000000000,DavidCraigJr
0 days 02:28:53.000000000,AlexDalton96
0 days 02:30:13.000000000,TLightle21
0 days 02:31:28.000000000,MHSPanther92
0 days 02:31:40.000000000,RedsandCats
0 days 02:32:14.000000000,j_eber11
0 days 02:32:21.000000000,PDragan24
0 days 02:33:13.000000000,tdrogers7
0 days 02:34:34.000000000,thebchild
0 days 02:37:55.000000000,n_stubby
0 days 02:37:59.000000000,lpu123
0 days 02:39:00.000000000,GreenChemicalsX
0 days 02:39:06.000000000,TheSamRothstein
0 days 02:39:53.000000000,HaydenWhitis
0 days 02:41:12.000000000,michaeljkorte
0 days 02:41:46.000000000,BrittanyBesl
0 days 02:42:16.000000000,tim_handler
0 days 02:42:38.000000000,GarretBrowning5
0 days 02:44:22.000000000,MeyerNeil6
0 days 02:44:45.000000000,StammKevin
0 days 02:45:14.000000000,VirtualxAbyss
0 days 02:46:37.000000000,KB_48
0 days 02:46:47.000000000,donnak4
0 days 02:47:13.000000000,SexyPancake69
0 days 02:47:19.000000000,ChuckTownBaker
0 days 02:47:30.000000000,ryan_kirk21
0 days 02:47:32.000000000,isaacmckinney24
0 days 02:48:37.000000000,THE_GregNall
0 days 02:49:05.000000000,NickiH3
0 days 02:49:36.000000000,cbarebo95
0 days 03:05:29.000000000,M_McL_16
0 days 03:09:29.000000000,COLTS141
0 days 03:13:33.000000000,mrcatz22
0 days 03:17:09.000000000,sp00ky_bella
0 days 03:17:32.000000000,stephradford5
0 days 03:17:39.000000000,errsozap
0 days 03:17:59.000000000,flee01
0 days 03:18:27.000000000,ConnorLynch7
0 days 03:18:34.000000000,ConnorLynch7
0 days 03:19:48.000000000,supermandcx
0 days 03:29:33.000000000,vypergts79
0 days 03:38:53.000000000,bguck12
0 days 03:43:22.000000000,melvin_sr1
0 days 03:49:58.000000000,jmarlier79
0 days 03:50:48.000000000,hill32run
0 days 03:53:13.000000000,hans_jonesie
0 days 04:00:12.000000000,gyeti1313
0 days 04:01:56.000000000,lost_evox
0 days 04:03:45.000000000,ckwatts41
0 days 04:05:45.000000000,takeitlikeafan
0 days 04:14:43.000000000,ben_kiefer
0 days 04:19:54.000000000,TheBigD28
0 days 04:47:33.000000000,jhat1965
0 days 04:48:18.000000000,malbrown73
0 days 04:58:49.000000000,allsweaty
0 days 05:00:40.000000000,Wayne_823
0 days 05:07:35.000000000,LucasSheriff
0 days 05:07:58.000000000,GSPN_OSE
0 days 05:08:30.000000000,Ty_Huffy5
0 days 05:09:50.000000000,whodey1023
0 days 05:10:49.000000000,92AcuraGSR
0 days 05:13:19.000000000,muscott1989
0 days 05:14:27.000000000,MarilynAngela41
0 days 05:18:28.000000000,ChrisHudgel
0 days 05:19:09.000000000,Frm1Mom2Another
0 days 05:23:31.000000000,davidwmichaels
0 days 05:23:51.000000000,bensbucks1
0 days 05:24:56.000000000,zacktaylorusf
0 days 05:30:42.000000000,mtumulty2001
0 days 05:33:43.000000000,mamabird55
0 days 05:35:32.000000000,JasonmGriffinjr
0 days 05:56:17.000000000,RowdySimpson15
0 days 05:57:52.000000000,calhuesman
,FullFrontalSamB
0 days 00:00:12.000000000,RenuZ
0 days 00:00:15.000000000,ryanvis
0 days 00:00:15.000000000,JohnSpring
0 days 00:00:16.000000000,JorCru
0 days 00:00:16.000000000,rroseperry
0 days 00:00:17.000000000,apey1013
0 days 00:00:24.000000000,nina_ecarg
0 days 00:00:31.000000000,plicease
0 days 00:00:33.000000000,photography139
0 days 00:00:38.000000000,JerzGalMichelle
0 days 00:00:42.000000000,tehkelsey
0 days 00:00:45.000000000,alanohnsman
0 days 00:00:46.000000000,SherylNantus
0 days 00:00:49.000000000,DiscountBurrito
0 days 00:00:49.000000000,Lackadazy
0 days 00:00:53.000000000,marydimichele
0 days 00:00:55.000000000,Broadwaybandit5
0 days 00:00:57.000000000,AJWolf84
0 days 00:00:57.000000000,Redrebel92
0 days 00:01:00.000000000,AGRHaines79
0 days 00:01:02.000000000,davisxgilmore
0 days 00:01:04.000000000,lesleyworld
0 days 00:01:04.000000000,agirlandaboy
0 days 00:01:08.000000000,law___breaker
0 days 00:01:09.000000000,sponson
0 days 00:01:12.000000000,cyndonnelly
0 days 00:01:12.000000000,_JMiller72_
0 days 00:01:15.000000000,JvanDijkS
0 days 00:01:20.000000000,jen_canary
0 days 00:01:24.000000000,tjlynchjr
0 days 00:01:25.000000000,juliahndy10
0 days 00:01:26.000000000,jconli
0 days 00:01:27.000000000,DavidJReading
0 days 00:01:30.000000000,bjlamb31
0 days 00:01:31.000000000,JmMlSd
0 days 00:01:32.000000000,cliberty9
0 days 00:01:32.000000000,universewx
0 days 00:01:32.000000000,lucyhallowell
0 days 00:01:34.000000000,californianinks
0 days 00:01:36.000000000,bonitianniti
0 days 00:01:41.000000000,pdxusr
0 days 00:01:42.000000000,JamesBOJJones
0 days 00:01:44.000000000,dgringel
0 days 00:01:44.000000000,gillef_1113
0 days 00:01:46.000000000,knownforms
0 days 00:01:46.000000000,RyanJennens
0 days 00:01:47.000000000,YaneAUSA
0 days 00:01:47.000000000,NicoGnaz
0 days 00:01:53.000000000,FlyinHawaiian_5
0 days 00:01:55.000000000,ines411
0 days 00:01:56.000000000,Schmutzie_
0 days 00:01:58.000000000,BhanLiz
0 days 00:02:05.000000000,_shiner_1
0 days 00:02:06.000000000,MicheleMcDFox
0 days 00:02:06.000000000,KWikler
0 days 00:02:07.000000000,marinmahyung
0 days 00:02:10.000000000,newyorkwintourx
0 days 00:02:11.000000000,luchibenav
0 days 00:02:20.000000000,shellie9
0 days 00:02:23.000000000,Javic01
0 days 00:02:26.000000000,Michwilltravel
0 days 00:02:27.000000000,JonathanLack
0 days 00:02:27.000000000,danWorthington
0 days 00:02:36.000000000,hananemardi
0 days 00:02:39.000000000,graciegenie
0 days 00:02:43.000000000,archielbar
0 days 00:02:44.000000000,skittlesonboard
0 days 00:02:45.000000000,thezenquixote
0 days 00:02:47.000000000,johnomiesh95
0 days 00:02:55.000000000,babettalane
0 days 00:02:57.000000000,icegirl818
0 days 00:02:58.000000000,averagecapsfan
0 days 00:03:00.000000000,NMojovic
0 days 00:03:02.000000000,moirafae
0 days 00:03:03.000000000,SarahPinsker
0 days 00:03:05.000000000,fangirlingjess
0 days 00:03:14.000000000,lickmyharbaughs
0 days 00:03:26.000000000,midnightmaggi
0 days 00:03:27.000000000,Gregular19
0 days 00:03:35.000000000,KeoNozari
0 days 00:03:37.000000000,HazelGianni
0 days 00:03:44.000000000,bdekoz
0 days 00:03:46.000000000,smontoya30
0 days 00:03:47.000000000,liliaballard
0 days 00:03:47.000000000,rocbolt
0 days 00:03:50.000000000,This_IsAdonis
0 days 00:03:52.000000000,zaynsfav3
0 days 00:03:55.000000000,greybo62
0 days 00:03:58.000000000,kgoodspeed123
0 days 00:04:09.000000000,Wincey
0 days 00:04:10.000000000,glperez1977
0 days 00:04:12.000000000,MrsSharif
0 days 00:04:12.000000000,batchalla
0 days 00:04:16.000000000,hanscarlos
0 days 00:04:16.000000000,CamillaWCollett
0 days 00:04:20.000000000,RicknCo38
0 days 00:04:21.000000000,ErickaJTwitty
0 days 00:04:22.000000000,AlariaHarken
0 days 00:04:24.000000000,AbeillePictures
0 days 00:04:26.000000000,FreakiTina
0 days 00:04:26.000000000,gonzalodowney
0 days 00:04:30.000000000,ssgarfield99
0 days 00:04:34.000000000,jaimieferg
0 days 00:04:34.000000000,DanMarsh01991
0 days 00:04:38.000000000,lhazard
0 days 00:04:40.000000000,lagrundy
0 days 00:04:46.000000000,tomfarrell
0 days 00:04:50.000000000,knyzio
0 days 00:04:53.000000000,EmTobey
0 days 00:04:54.000000000,traviskuhl
0 days 00:04:54.000000000,bitoche
0 days 00:04:55.000000000,ntaldo
0 days 00:04:56.000000000,iam_tomilade
0 days 00:04:58.000000000,EmmaEvaGarcia
0 days 00:04:59.000000000,SwimSider
0 days 00:04:59.000000000,Hip_Threads
0 days 00:05:00.000000000,MmeZabet
0 days 00:05:03.000000000,garbagecrossing
0 days 00:05:05.000000000,iviarry
0 days 00:05:06.000000000,syberbullies
0 days 00:05:07.000000000,suz_o_rama
0 days 00:05:08.000000000,PressKe
0 days 00:05:09.000000000,lkclayton2
0 days 00:05:13.000000000,LiviRichelle
0 days 00:05:15.000000000,divyana
0 days 00:05:17.000000000,Galileo908
0 days 00:05:19.000000000,DrRubidium
0 days 00:05:23.000000000,Bistmath
0 days 00:05:23.000000000,nerdaug2015
0 days 00:05:38.000000000,JulioJrr
0 days 00:05:41.000000000,russellvoice
0 days 00:05:42.000000000,TaylorJamesScot
0 days 00:05:42.000000000,rosanne_andrew
0 days 00:05:44.000000000,csue119
0 days 00:05:53.000000000,RanjitJhala
0 days 00:05:55.000000000,lscott
0 days 00:06:01.000000000,jazzgirl1414
0 days 00:06:02.000000000,JeffHavig
0 days 00:06:08.000000000,NotRyanDavidson
0 days 00:06:09.000000000,nclsvn
0 days 00:06:11.000000000,gjvankempen
0 days 00:06:11.000000000,selinamedrano_
0 days 00:06:12.000000000,RootLoops
0 days 00:06:15.000000000,Aedukefield
0 days 00:06:15.000000000,heycori
0 days 00:06:17.000000000,matthew97burd
0 days 00:06:17.000000000,amyhughart
0 days 00:06:22.000000000,capitaoganxo
0 days 00:06:29.000000000,ZacBentz
0 days 00:06:32.000000000,SarahGousse
0 days 00:06:36.000000000,GunReformGran
0 days 00:06:39.000000000,Viral1035
0 days 00:06:39.000000000,nadinejaouen2
0 days 00:06:41.000000000,SophieAnneB
0 days 00:06:43.000000000,SdFunkyChick
0 days 00:06:46.000000000,snakehairlady
0 days 00:06:47.000000000,almalaise_
0 days 00:06:50.000000000,Curly_McGee
0 days 00:06:57.000000000,vbgecko
0 days 00:07:01.000000000,jkebeans
0 days 00:07:04.000000000,mdangelo96
0 days 00:07:04.000000000,thecryingdead
0 days 00:07:05.000000000,NNLYS
0 days 00:07:09.000000000,DarlingEbony
0 days 00:07:10.000000000,DannRomann
0 days 00:07:14.000000000,gzathegreat
0 days 00:07:19.000000000,carlzday
0 days 00:07:22.000000000,afictionado18
0 days 00:07:22.000000000,Goug4
0 days 00:07:29.000000000,jezebill
0 days 00:07:32.000000000,NiclasReddish
0 days 00:07:41.000000000,gaaraluver
0 days 00:07:41.000000000,M4n60
0 days 00:07:44.000000000,GsanchezEfren
0 days 00:07:50.000000000,jstorelli
0 days 00:07:51.000000000,SeanMcGovernX
0 days 00:07:51.000000000,LS1hack
0 days 00:07:52.000000000,Deexjay
0 days 00:07:53.000000000,MissyEnglish
0 days 00:07:54.000000000,marcos_grcia
0 days 00:07:54.000000000,vee_xvi
0 days 00:07:56.000000000,steph_howells
0 days 00:07:58.000000000,VictoriaMunro1
0 days 00:08:04.000000000,DanielsTeryl
0 days 00:08:08.000000000,tashaunaj__
0 days 00:08:10.000000000,DaDaponteg103
0 days 00:08:11.000000000,edudeOfficial
0 days 00:08:13.000000000,stl_piznaul
0 days 00:08:25.000000000,dogandbooks
0 days 00:08:29.000000000,_keikei555
0 days 00:08:32.000000000,DMurray711
0 days 00:08:32.000000000,Raynertron
0 days 00:08:33.000000000,gbearsmom3
0 days 00:08:33.000000000,Jefflez
0 days 00:08:36.000000000,zonademacho
0 days 00:08:38.000000000,TaraLynnFoxx
0 days 00:08:40.000000000,rowenaeureka
0 days 00:08:42.000000000,Sara13Beth
0 days 00:08:45.000000000,CrUeLfOrZaYn_
0 days 00:08:46.000000000,Andre_Zevallos
0 days 00:08:52.000000000,James_dunn24
0 days 00:08:53.000000000,gabehalffull
0 days 00:08:54.000000000,fan4hj
0 days 00:08:55.000000000,HayleyAllison13
0 days 00:08:55.000000000,IdelMonfort
0 days 00:08:56.000000000,retanqulous
0 days 00:09:00.000000000,roguesherpa9
0 days 00:09:02.000000000,PamelaSue_82
0 days 00:09:04.000000000,Jackiemitton
0 days 00:09:04.000000000,AdamJOrr
0 days 00:09:04.000000000,GlennLeMieux
0 days 00:09:05.000000000,RSAskew89
0 days 00:09:08.000000000,fatmerman
0 days 00:09:09.000000000,AnatoleSerial
0 days 00:09:12.000000000,WawaJacque
0 days 00:09:12.000000000,insydney_ous
0 days 00:09:13.000000000,MulysaPace
0 days 00:09:17.000000000,Andrea__Marie
0 days 00:09:18.000000000,micjojd
0 days 00:09:19.000000000,TraceyBeall
0 days 00:09:22.000000000,elmer_rabadan
0 days 00:09:23.000000000,hey_whatsoever
0 days 00:09:27.000000000,softwareweaver
0 days 00:09:28.000000000,anjali_surinder
0 days 00:09:28.000000000,ellbndw
0 days 00:09:31.000000000,_olivianaranjo
0 days 00:09:32.000000000,Umarbawale1
0 days 00:09:33.000000000,Irene905
0 days 00:09:38.000000000,ianranderson
0 days 00:09:46.000000000,granitevoter
0 days 00:09:49.000000000,bnakfour
0 days 00:09:53.000000000,stacey_higgins
0 days 00:09:58.000000000,mf_rg
0 days 00:10:01.000000000,daniinh
0 days 00:10:01.000000000,amaya30
0 days 00:10:13.000000000,lopez_euardo2
0 days 00:10:14.000000000,SomanChainani
0 days 00:10:17.000000000,coachhenri
0 days 00:10:18.000000000,MsZavala_
0 days 00:10:23.000000000,pramsey342
0 days 00:10:23.000000000,dietChola
0 days 00:10:27.000000000,angusde
0 days 00:10:29.000000000,carver76
0 days 00:10:30.000000000,JessicaHowell3
0 days 00:10:31.000000000,NoahMallin
0 days 00:10:33.000000000,em_yann
0 days 00:10:33.000000000,hobnob99
0 days 00:10:34.000000000,Rhys180
0 days 00:10:37.000000000,bharatnayak2002
0 days 00:10:44.000000000,Adeline1981
0 days 00:10:45.000000000,TwiHusband
0 days 00:10:45.000000000,TisBestWithB
0 days 00:10:47.000000000,miladysdewinter
0 days 00:10:51.000000000,michellleromano
0 days 00:10:59.000000000,gfstarr1
0 days 00:10:59.000000000,beccawills87
0 days 00:11:00.000000000,maarinfinity
0 days 00:11:01.000000000,toxictommmo
0 days 00:11:08.000000000,rjm326
0 days 00:11:12.000000000,JennieinDC
0 days 00:11:14.000000000,not_gabriela
0 days 00:11:13.000000000,KyleBetke
0 days 00:11:16.000000000,dansodergren
0 days 00:11:18.000000000,GoodTwitty
0 days 00:11:18.000000000,OneNineEightOne
0 days 00:11:20.000000000,cool_coyote
0 days 00:11:23.000000000,kstuttleliz
0 days 00:11:28.000000000,luuraface
0 days 00:11:29.000000000,Peregrinewinter
0 days 00:11:41.000000000,SponchPhD
0 days 00:11:44.000000000,ReneeDuBro
0 days 00:11:55.000000000,NGlowinska
0 days 00:11:56.000000000,MarguieO
0 days 00:11:59.000000000,Chefweeks
0 days 00:12:02.000000000,daytonaspyder12
0 days 00:12:02.000000000,danielson6298
0 days 00:12:04.000000000,sbrjacobs
0 days 00:12:10.000000000,SweetBabyJeebus
0 days 00:12:12.000000000,cbuller13
0 days 00:12:13.000000000,riotnrrrd18
0 days 00:12:15.000000000,World_Toptweets
0 days 00:12:17.000000000,kennethrsharp
0 days 00:12:18.000000000,uncertainhaze
0 days 00:12:18.000000000,molly_enselein
0 days 00:12:21.000000000,RyRoche
0 days 00:12:26.000000000,Richard_munga
0 days 00:12:30.000000000,stopvngel
0 days 00:12:30.000000000,janetmitch
0 days 00:12:34.000000000,maryag
0 days 00:12:34.000000000,TLNewmanMTL
0 days 00:12:38.000000000,Ash_Ree_D
0 days 00:12:37.000000000,KKtheExplorer
0 days 00:12:40.000000000,dziurameg
0 days 00:12:41.000000000,jmcefalas
0 days 00:12:44.000000000,pjdeloatch
0 days 00:12:45.000000000,IanBredenkamp
0 days 00:12:47.000000000,SharynCollis
0 days 00:12:50.000000000,evalou_roussel
0 days 00:12:50.000000000,abarnardclare
0 days 00:12:52.000000000,AnatomyMer93
0 days 00:12:55.000000000,laurashi1
0 days 00:12:58.000000000,ErinLeeMarlow
0 days 00:13:02.000000000,TreborNosnibor
0 days 00:13:03.000000000,michaeljmasarof
0 days 00:13:05.000000000,AeroAg08
0 days 00:13:08.000000000,MrMJTrent
0 days 00:13:10.000000000,leahcomplains
0 days 00:13:18.000000000,JacobDGehring
0 days 00:13:22.000000000,anneconnor
0 days 00:13:24.000000000,apastorini85
0 days 00:13:24.000000000,sherlockhomes1
0 days 00:13:31.000000000,sesser13
0 days 00:13:31.000000000,MyLifeAsFranchy
0 days 00:13:33.000000000,bowtiearchitect
0 days 00:13:33.000000000,baileymw33
0 days 00:13:34.000000000,parisienne5577
0 days 00:13:36.000000000,kendullmoron
0 days 00:13:38.000000000,LizzyKimball
0 days 00:13:39.000000000,niidasholm
0 days 00:13:48.000000000,AlexJMellor
0 days 00:13:50.000000000,2weetmeup
0 days 00:13:50.000000000,kristic_
0 days 00:13:51.000000000,MissAIO__
0 days 00:13:52.000000000,rpfrancis63
0 days 00:13:56.000000000,susandosemagen
0 days 00:13:58.000000000,elueroy
0 days 00:13:58.000000000,ChellyChess
0 days 00:13:59.000000000,nordinio
0 days 00:14:08.000000000,eliseroselle
0 days 00:14:11.000000000,LauraMcAfee1
0 days 00:14:12.000000000,cjweather13
0 days 00:14:13.000000000,alyciasrcbbie
0 days 00:14:17.000000000,ShanLaShawn
0 days 00:14:22.000000000,kaylapolonsky
0 days 00:14:24.000000000,veryrealandrew
0 days 00:14:27.000000000,rodneyboles
0 days 00:14:28.000000000,WoolCorp
0 days 00:14:30.000000000,Courtnugget6
0 days 00:14:32.000000000,ValerieMacias24
0 days 00:14:33.000000000,suispricedenice
0 days 00:14:35.000000000,thedrewpowell
0 days 00:14:36.000000000,Whoa_its_nisa
0 days 00:14:37.000000000,NotAlwaysRong
0 days 00:14:40.000000000,BradlyMarshall
0 days 00:14:45.000000000,mabix82
0 days 00:14:46.000000000,gordeebrubaduck
0 days 00:14:46.000000000,GigiLazyBones
0 days 00:14:50.000000000,a_dunfield
0 days 00:14:51.000000000,evansmuchui
