Time Difference,Retweet Count
0:49:44,1320
0:49:56,1322
0:50:35,1330
0:50:37,1331
0:50:41,1332
0:50:49,1333
0:51:12,1337
0:51:22,1340
0:51:26,1343
0:51:40,1347
0:52:39,1355
0:52:42,1356
0:53:35,1371
0:54:47,1380
0:54:52,1381
0:55:04,1387
0:55:34,1393
0:56:10,1398
0:56:19,1399
0:56:55,1407
0:57:35,1411
0:57:56,1414
0:58:30,1418
0:59:13,1424
0:59:23,1426
0:59:34,1427
0:59:47,1428
1:01:25,1445
1:01:38,1448
1:02:52,1461
1:02:56,1462
1:03:34,1469
1:04:21,1478
1:04:41,1483
1:04:48,1484
1:05:04,1485
1:06:40,1492
1:07:22,1499
1:07:55,1501
1:08:11,1503
1:08:35,1509
1:09:27,1514
1:09:55,1518
1:11:02,1523
1:11:18,1527
1:11:29,1532
1:11:47,1535
1:11:48,1536
1:11:52,1538
1:12:07,1540
1:12:08,1541
1:12:16,1543
1:12:39,1546
1:12:40,1547
1:13:24,1554
1:13:25,1555
1:14:26,1564
1:15:04,1571
1:15:14,1574
1:15:37,1578
1:15:47,1579
1:16:02,1582
1:17:52,1597
1:18:31,1601
1:19:44,1607
1:19:48,1608
1:20:42,1616
1:20:59,1618
1:21:03,1619
1:21:08,1620
1:21:21,1622
1:21:57,1625
1:23:10,1632
1:24:13,1645
1:24:57,1648
1:25:55,1655
1:26:08,1658
1:27:03,1665
1:27:03,1665
1:27:20,1667
1:28:28,1675
1:29:59,1684
1:30:05,1686
1:30:12,1687
1:30:21,1689
1:30:32,1690
1:30:40,1692
1:30:46,1693
1:31:15,1698
1:31:45,1699
1:31:46,1700
1:32:53,1702
1:33:37,1707
1:34:08,1710
1:35:25,1718
1:35:28,1719
1:35:28,1719
1:35:51,1722
1:36:16,1729
1:36:45,1732
1:37:33,1736
1:37:34,1737
1:37:42,1739
1:37:46,1740
1:38:54,1745
1:39:33,1751
1:41:28,1758
1:43:31,1771
1:43:46,1774
1:43:46,1775
1:44:21,1779
1:45:55,1789
1:49:13,1808
1:49:16,1809
1:49:38,1814
1:49:58,1829
1:50:09,1833
1:50:10,1834
1:50:14,1835
1:50:21,1839
1:50:21,1839
1:50:30,1841
1:50:59,1848
1:51:02,1850
1:51:03,1851
1:51:08,1853
1:51:40,1864
1:51:47,1865
1:52:46,1880
1:52:59,1883
1:53:05,1884
1:53:09,1885
1:53:15,1887
1:53:38,1893
1:54:00,1899
1:54:01,1900
1:54:15,1904
1:54:17,1905
1:54:50,1910
1:54:50,1910
1:55:37,1918
1:55:52,1919
1:56:12,1922
1:56:13,1924
1:56:21,1925
1:57:05,1932
1:57:29,1940
1:58:09,1946
1:58:41,1951
1:59:43,1956
2:00:30,1963
2:00:36,1965
2:00:36,1966
2:01:09,1971
2:01:18,1973
2:01:29,1975
2:02:10,1984
2:02:46,1990
2:02:47,1991
2:02:48,1993
2:03:08,1994
2:04:26,2006
2:07:22,2032
2:08:49,2041
2:09:23,2044
2:09:57,2049
2:10:08,2051
2:11:22,2059
2:13:35,2073
2:14:30,2077
2:15:11,2084
2:15:38,2089
2:15:53,2090
2:16:02,2092
2:16:33,2097
2:16:35,2098
2:16:45,2099
2:18:41,2103
2:21:00,2117
2:21:04,2118
2:21:11,2120
2:21:36,2126
2:23:53,2138
2:24:53,2144
2:25:31,2147
2:25:34,2148
2:26:11,2149
2:26:30,2150
2:27:33,2157
2:28:37,2167
2:28:44,2168
2:28:53,2171
2:30:13,2177
2:31:28,2187
2:31:40,2189
2:32:14,2192
2:32:21,2194
2:33:13,2197
2:34:34,2207
2:37:55,2215
2:39:00,2221
2:39:06,2222
2:39:53,2226
2:41:12,2233
2:41:46,2235
2:42:16,2238
2:42:38,2241
2:44:22,2250
2:44:45,2252
2:45:14,2257
2:46:37,2267
2:46:47,2268
2:47:13,2270
2:47:19,2271
2:47:30,2275
2:47:32,2276
2:48:37,2278
2:49:05,2286
2:49:36,2289
3:05:29,2307
3:09:29,2312
3:13:33,2318
3:17:09,2323
3:17:32,2324
3:17:39,2325
3:17:59,2326
3:18:27,2327
3:18:34,2328
3:19:48,2331
3:29:33,2340
3:38:53,2345
3:43:22,2346
3:49:58,2351
3:50:48,2352
3:53:13,2353
4:00:12,2360
4:01:56,2361
4:03:45,2364
4:05:45,2365
4:14:43,2372
4:19:54,2375
4:47:33,2390
4:48:18,2391
4:58:49,2398
5:00:40,2401
5:07:35,2401
5:07:58,2399
5:08:30,2400
5:09:50,2401
5:10:49,2402
5:13:19,2400
5:14:27,2401
5:18:28,2403
5:19:09,2402
5:23:51,2403
5:24:56,2404
5:30:42,2401
5:33:43,2399
5:56:17,2406
5:57:52,2407
0:00:12,3
0:00:15,7
0:00:15,8
0:00:16,9
0:00:16,10
0:00:17,12
0:00:24,18
0:00:31,22
0:00:33,27
0:00:38,34
0:00:42,40
0:00:45,44
0:00:46,45
0:00:49,51
0:00:49,52
0:00:53,63
0:00:55,67
0:00:57,71
0:00:57,72
0:01:02,81
0:01:04,85
0:01:04,85
0:01:08,90
0:01:09,93
0:01:12,96
0:01:12,97
0:01:15,99
0:01:20,108
0:01:24,111
0:01:25,112
0:01:26,113
0:01:27,115
0:01:30,121
0:01:31,123
0:01:32,126
0:01:32,126
0:01:32,126
0:01:34,131
0:01:36,134
0:01:41,140
0:01:42,141
0:01:44,143
0:01:44,146
0:01:46,148
0:01:46,149
0:01:47,152
0:01:47,152
0:01:53,159
0:01:55,161
0:01:56,163
0:01:58,166
0:02:05,172
0:02:06,175
0:02:06,177
0:02:07,180
0:02:10,182
0:02:11,185
0:02:20,196
0:02:23,199
0:02:26,202
0:02:27,205
0:02:27,206
0:02:36,219
0:02:39,223
0:02:43,228
0:02:44,232
0:02:45,234
0:02:47,237
0:02:55,250
0:02:57,252
0:02:58,253
0:03:00,255
0:03:02,257
0:03:03,259
0:03:05,262
0:03:14,270
0:03:26,279
0:03:27,279
0:03:35,289
0:03:37,290
0:03:44,299
0:03:46,300
0:03:47,302
0:03:47,301
0:03:50,306
0:03:52,310
0:03:55,315
0:03:58,319
0:04:09,328
0:04:12,333
0:04:12,334
0:04:16,340
0:04:16,339
0:04:20,341
0:04:21,343
0:04:22,345
0:04:24,348
0:04:26,349
0:04:26,349
0:04:30,357
0:04:34,360
0:04:34,362
0:04:38,366
0:04:40,371
0:04:46,383
0:04:50,389
0:04:53,393
0:04:54,394
0:04:54,395
0:04:55,397
0:04:56,400
0:04:58,403
0:04:59,405
0:04:59,406
0:05:00,407
0:05:03,409
0:05:05,411
0:05:06,412
0:05:07,413
0:05:08,415
0:05:09,416
0:05:13,420
0:05:15,423
0:05:17,430
0:05:19,434
0:05:23,438
0:05:23,439
0:05:38,446
0:05:41,449
0:05:42,449
0:05:42,452
0:05:44,455
0:05:53,463
0:05:55,466
0:06:01,472
0:06:02,473
0:06:08,476
0:06:09,479
0:06:11,481
0:06:11,481
0:06:12,483
0:06:15,490
0:06:15,491
0:06:17,494
0:06:17,495
0:06:22,499
0:06:29,510
0:06:32,512
0:06:36,517
0:06:39,521
0:06:39,523
0:06:41,525
0:06:43,527
0:06:46,529
0:06:47,530
0:06:50,533
0:06:57,537
0:07:01,543
0:07:04,546
0:07:04,546
0:07:05,548
0:07:09,549
0:07:10,550
0:07:14,554
0:07:19,560
0:07:22,564
0:07:22,565
0:07:29,574
0:07:32,576
0:07:41,589
0:07:41,590
0:07:44,592
0:07:50,598
0:07:51,600
0:07:51,600
0:07:52,603
0:07:53,605
0:07:54,606
0:07:54,607
0:07:56,608
0:07:58,612
0:08:04,615
0:08:08,618
0:08:11,623
0:08:13,625
0:08:25,636
0:08:29,640
0:08:32,644
0:08:32,645
0:08:33,646
0:08:33,647
0:08:36,652
0:08:38,656
0:08:40,657
0:08:45,664
0:08:46,665
0:08:52,676
0:08:53,677
0:08:54,682
0:08:55,685
0:08:55,686
0:08:56,688
0:09:00,693
0:09:02,698
0:09:04,699
0:09:04,700
0:09:04,700
0:09:05,703
0:09:08,705
0:09:09,707
0:09:12,711
0:09:12,714
0:09:13,715
0:09:17,719
0:09:18,720
0:09:19,721
0:09:22,729
0:09:23,730
0:09:27,734
0:09:28,735
0:09:28,737
0:09:31,741
0:09:32,742
0:09:33,744
0:09:38,754
0:09:46,765
0:09:49,768
0:09:53,773
0:09:58,782
0:10:01,784
0:10:01,785
0:10:13,795
0:10:14,798
0:10:17,804
0:10:18,808
0:10:23,813
0:10:23,813
0:10:27,817
0:10:29,819
0:10:30,820
0:10:31,821
0:10:33,822
0:10:33,822
0:10:34,824
0:10:37,825
0:10:44,832
0:10:45,833
0:10:45,835
0:10:47,836
0:10:51,841
0:10:59,849
0:10:59,850
0:11:00,851
0:11:01,855
0:11:08,866
0:11:12,869
0:11:14,872
0:11:13,870
0:11:16,875
0:11:18,878
0:11:18,878
0:11:20,881
0:11:23,884
0:11:28,893
0:11:29,895
0:11:41,907
0:11:44,909
0:11:55,916
0:11:56,919
0:11:59,924
0:12:02,927
0:12:02,928
0:12:04,931
0:12:10,939
0:12:12,941
0:12:13,942
0:12:15,944
0:12:17,948
0:12:18,950
0:12:18,951
0:12:21,957
0:12:26,959
0:12:30,963
0:12:30,963
0:12:34,970
0:12:34,970
0:12:38,976
0:12:37,974
0:12:40,978
0:12:41,983
0:12:44,988
0:12:45,990
0:12:47,994
0:12:50,997
0:12:50,998
0:12:52,1001
0:12:55,1005
0:12:58,1009
0:13:02,1010
0:13:03,1011
0:13:05,1013
0:13:08,1015
0:13:10,1017
0:13:18,1027
0:13:22,1031
0:13:24,1037
0:13:24,1037
0:13:31,1044
0:13:31,1044
0:13:33,1050
0:13:34,1052
0:13:36,1053
0:13:38,1055
0:13:39,1056
0:13:48,1065
0:13:50,1067
0:13:50,1067
0:13:51,1069
0:13:52,1071
0:13:56,1076
0:13:58,1079
0:13:58,1079
0:14:08,1099
0:14:11,1102
0:14:12,1103
0:14:13,1104
0:14:17,1107
0:14:22,1113
0:14:24,1119
0:14:27,1120
0:14:28,1121
0:14:30,1123
0:14:32,1124
0:14:33,1126
0:14:35,1128
0:14:36,1129
0:14:37,1131
0:14:40,1134
0:14:45,1141
0:14:46,1142
0:14:46,1143
0:14:50,1150
0:14:51,1152
0:14:52,1153
0:14:53,1155
0:14:53,1154
0:14:55,1160
0:14:56,1161
0:14:57,1167
0:15:03,1172
0:15:05,1174
0:15:09,1181
0:15:09,1183
0:15:11,1184
0:15:11,1185
0:15:11,1185
0:15:18,1193
0:15:19,1194
0:15:20,1195
0:15:22,1202
0:15:24,1204
0:15:26,1206
0:15:28,1207
0:15:33,1210
0:15:40,1219
0:15:40,1219
0:15:42,1221
0:15:44,1224
0:15:45,1225
0:15:48,1229
0:15:51,1230
0:15:54,1237
0:15:58,1244
0:15:59,1246
0:15:59,1247
0:16:02,1249
0:16:04,1251
0:16:07,1254
0:16:08,1258
0:16:08,1258
0:16:10,1260
0:16:16,1267
0:16:17,1269
0:16:17,1269
0:16:22,1274
0:16:23,1276
0:16:25,1279
0:16:26,1281
0:16:27,1284
0:16:28,1285
0:16:34,1290
0:16:35,1292
0:16:45,1302
0:16:46,1304
0:16:53,1313
0:16:57,1316
0:16:58,1317
0:17:03,1321
0:17:08,1325
0:17:20,1336
0:17:22,1340
0:17:24,1342
0:17:34,1351
0:17:38,1354
0:17:39,1356
0:17:41,1357
0:17:41,1357
0:17:42,1360
0:17:42,1360
0:17:48,1365
0:17:50,1366
0:17:51,1368
0:17:51,1368
0:17:51,1370
0:17:51,1369
0:17:53,1372
0:17:54,1373
0:17:56,1375
0:18:04,1380
0:18:14,1389
0:18:19,1394
0:18:19,1394
0:18:31,1404
0:18:41,1410
0:18:44,1411
0:18:50,1416
0:18:57,1418
0:19:04,1427
0:19:06,1429
0:19:09,1430
0:19:12,1434
0:19:12,1434
0:19:23,1443
0:19:23,1444
0:19:44,1455
0:19:52,1458
0:20:02,1467
0:20:04,1469
0:20:13,1474
0:20:15,1475
0:20:18,1477
0:20:28,1484
0:20:30,1485
0:20:38,1492
0:20:57,1505
0:21:16,1515
0:21:22,1518
0:21:25,1522
0:21:28,1523
0:21:42,1541
0:21:43,1542
0:21:51,1550
0:21:56,1552
0:21:57,1554
0:22:12,1565
0:22:13,1566
0:22:15,1568
0:22:16,1569
0:22:16,1569
0:22:27,1576
0:22:28,1577
0:22:53,1596
0:22:53,1596
0:22:57,1600
0:23:06,1602
0:23:15,1608
0:23:17,1610
0:23:23,1615
0:23:23,1616
0:23:24,1617
0:23:28,1619
0:23:29,1620
0:23:29,1620
0:23:35,1625
0:23:41,1631
0:23:51,1636
0:24:03,1644
0:24:04,1645
0:24:06,1646
0:24:14,1656
0:24:19,1658
0:24:20,1659
0:24:22,1660
0:24:32,1664
0:24:33,1665
0:24:53,1673
0:25:08,1681
0:25:18,1688
0:25:23,1693
0:25:25,1694
0:25:30,1699
0:25:44,1704
0:25:45,1705
0:25:50,1707
0:26:04,1711
0:26:09,1713
0:26:15,1714
0:26:15,1715
0:26:21,1717
0:26:30,1721
0:26:31,1723
0:27:06,1735
0:27:25,1745
0:27:27,1747
0:27:34,1750
0:27:35,1751
0:27:38,1752
0:27:51,1759
0:27:55,1762
0:28:08,1766
0:28:27,1772
0:28:32,1776
0:28:35,1778
0:28:44,1781
0:28:51,1784
0:29:05,1793
0:29:09,1794
0:29:11,1796
0:29:35,1808
0:29:49,1818
0:29:51,1822
0:29:52,1823
0:30:05,1831
0:30:22,1840
0:30:23,1842
0:30:23,1842
0:30:25,1846
0:30:39,1853
0:30:39,1853
0:30:55,1858
0:30:59,1860
0:31:13,1867
0:31:27,1873
0:31:34,1880
0:31:35,1882
0:31:37,1883
0:31:40,1887
0:31:48,1892
0:31:51,1894
0:31:52,1896
0:31:55,1898
0:32:10,1907
0:32:29,1913
0:32:34,1916
0:32:36,1917
0:32:37,1918
0:32:41,1921
0:33:04,1932
0:33:10,1935
0:33:12,1936
0:33:23,1939
0:33:28,1942
0:33:37,1948
0:33:45,1954
0:33:48,1955
0:33:48,1956
0:33:55,1959
0:34:02,1962
0:34:14,1967
0:34:14,1969
0:34:20,1971
0:34:24,1975
0:34:28,1977
0:34:29,1978
0:34:33,1980
0:34:36,1981
0:34:44,1983
0:34:53,1987
0:34:59,1992
0:35:02,1994
0:35:09,1997
0:35:19,2003
0:35:24,2006
0:35:28,2008
0:35:59,2022
0:36:08,2024
0:36:18,2033
0:36:19,2034
0:36:22,2038
0:36:30,2041
0:36:51,2052
0:36:51,2052
0:36:59,2056
0:37:02,2058
0:37:18,2070
0:37:27,2073
0:37:53,2082
0:38:02,2089
0:38:16,2099
0:38:20,2103
0:38:22,2107
0:38:33,2112
0:38:49,2124
0:38:55,2125
0:38:58,2129
0:39:01,2130
0:39:19,2137
0:39:54,2151
0:39:54,2151
0:40:00,2156
0:40:08,2160
0:40:10,2161
0:40:34,2174
0:41:05,2186
0:41:19,2193
0:41:29,2201
0:41:32,2202
0:41:50,2208
0:41:51,2211
0:41:57,2213
0:41:57,2214
0:41:58,2215
0:42:01,2218
0:42:04,2223
0:42:09,2227
0:42:10,2228
0:42:14,2231
0:42:29,2237
0:43:01,2245
0:43:03,2247
0:43:11,2253
0:43:10,2250
0:43:14,2254
0:43:19,2256
0:44:00,2277
0:44:07,2280
0:44:09,2283
0:44:23,2291
0:44:26,2292
0:44:56,2294
0:45:48,2313
0:45:50,2314
0:45:51,2317
0:45:55,2318
0:45:55,2319
0:46:12,2325
0:46:18,2327
0:46:34,2332
0:46:53,2336
0:47:02,2337
0:47:13,2342
0:47:21,2345
0:47:32,2349
0:47:36,2350
0:47:48,2354
0:47:52,2355
0:47:57,2357
0:48:02,2358
0:48:05,2360
0:48:12,2363
0:48:20,2371
0:48:38,2374
0:49:04,2383
0:49:12,2385
0:49:14,2387
0:49:26,2391
0:49:31,2392
0:50:05,2402
0:50:11,2405
0:50:28,2412
0:50:28,2412
0:50:38,2418
0:51:16,2426
0:51:21,2429
0:51:27,2432
0:51:56,2449
0:52:06,2451
0:52:08,2452
0:52:25,2462
0:52:31,2463
0:52:44,2465
0:52:48,2466
0:52:49,2466
0:53:12,2476
0:53:16,2478
0:53:26,2480
0:53:28,2481
0:53:33,2483
0:53:42,2485
0:53:46,2488
0:53:47,2489
0:53:48,2490
0:53:49,2492
0:53:58,2496
0:54:08,2507
0:54:09,2508
0:54:20,2514
0:54:24,2515
0:54:36,2523
0:54:40,2526
0:54:42,2527
0:54:45,2532
0:54:57,2538
0:55:00,2539
0:55:01,2540
0:55:11,2544
0:55:13,2545
0:55:16,2548
0:55:23,2552
0:55:33,2555
0:55:38,2558
0:55:39,2559
0:55:46,2563
0:55:54,2566
0:56:12,2571
0:56:15,2572
0:56:24,2576
0:56:29,2577
0:56:34,2580
0:56:39,2583
0:56:43,2585
0:56:43,2585
0:56:45,2588
0:56:47,2590
0:56:58,2594
0:56:59,2595
0:57:01,2597
0:57:03,2598
0:57:14,2600
0:57:48,2610
